data cutremur,year,month,day,minute,lat,long,depth,Mw,Type,Qual
11/1/2010,2010,11,1,44:00.6,45.41,23.86,31.2,2.2,Negligible,174   Q=A
11/1/2010,2010,11,1,56:03.4,45.09,22.42,2,2.3,Negligible,133   Q=A
11/1/2010,2010,11,1,10:19.1,45.76,26.66,87.6,2.7,Negligible,101   Q=A
11/1/2010,2010,11,1,12:36.5,45.59,26.56,124.4,2.9,Negligible,76   Q=A
11/1/2010,2010,11,1,56:48.5,45.68,26.43,121.9,3,Minor,78   Q=A
11/2/2010,2010,11,2,18:15.4,46.17,25.74,21.3,2.2,Negligible,243   Q=C
11/2/2010,2010,11,2,23:11.1,46.96,22.31,10.9,2.3,Negligible,252   Q=C
11/3/2010,2010,11,3,45:38.7,45.95,25.25,9.9,2.2,Negligible,246   Q=C
11/3/2010,2010,11,3,48:50.9,46.16,25.74,23.9,2.2,Negligible,242   Q=C
11/3/2010,2010,11,3,04:54.8,45.32,24.29,5,2.2,Negligible,195   Q=D
11/3/2010,2010,11,3,17:28.8,45.29,25.12,2.9,2.2,Negligible,140   Q=A
11/3/2010,2010,11,3,53:36.3,45.69,21.14,5,2.4,Negligible,211   Q=C
11/4/2010,2010,11,4,13:01.1,45.29,25.45,5,2,Negligible,196   Q=C
11/4/2010,2010,11,4,50:58.8,45.13,28.19,19.6,2.1,Negligible,124   Q=A
11/4/2010,2010,11,4,03:58.2,45.39,26.82,2.9,2.2,Negligible,151   Q=A
11/4/2010,2010,11,4,09:30.0,46.04,22.85,13,2.3,Negligible,118   Q=A
11/4/2010,2010,11,4,24:57.3,46.82,22.29,1,2.3,Negligible,238   Q=C
11/5/2010,2010,11,5,26:24.5,45.17,23.23,1.5,2.1,Negligible,227   Q=C
11/5/2010,2010,11,5,24:15.8,44.45,28.69,15,2.1,Negligible,266   Q=C
11/5/2010,2010,11,5,15:14.5,45.3,25.36,1.9,2.1,Negligible,185   Q=C
11/5/2010,2010,11,5,32:55.2,45.9,22.86,4.1,2.3,Negligible,113   Q=A
11/5/2010,2010,11,5,09:51.3,46.33,23.11,3.9,2.3,Negligible,154   Q=A
11/6/2010,2010,11,6,49:01.1,45.23,26.68,13.2,2.2,Negligible,121   Q=A
11/6/2010,2010,11,6,53:59.6,45.79,26.7,143.3,3.1,Minor,88   Q=A
11/7/2010,2010,11,7,24:18.5,45.51,24.49,5,2.1,Negligible,152   Q=A
11/7/2010,2010,11,7,26:38.7,45.58,26.44,127.7,3,Minor,71   Q=A
11/8/2010,2010,11,8,13:10.7,45.78,26.82,10.9,2.8,Negligible,37   Q=D
11/8/2010,2010,11,8,06:53.2,45.74,26.57,152,3,Minor,101   Q=D
11/9/2010,2010,11,9,58:36.8,45.58,26.67,28.5,3,Minor,97   Q=D
11/9/2010,2010,11,9,00:23.0,45.64,26.38,164,3.3,Minor,77   Q=A
11/10/2010,2010,11,10,09:47.5,45.29,25.15,4.7,2.1,Negligible,154   Q=A
11/10/2010,2010,11,10,06:10.0,45.12,28.26,13.5,2.1,Negligible,135   Q=A
11/10/2010,2010,11,10,43:03.1,45.38,26.86,4.2,2.2,Negligible,150   Q=A
11/10/2010,2010,11,10,56:02.8,45.47,27.8,12.3,2.2,Negligible,139   Q=A
11/10/2010,2010,11,10,25:40.7,46.01,22.79,8.3,2.4,Negligible,112   Q=A
11/10/2010,2010,11,10,07:24.7,47.68,24.28,6.8,2.5,Negligible,225   Q=C
11/11/2010,2010,11,11,31:41.1,46.2,25.73,23.3,2.2,Negligible,251   Q=C
11/11/2010,2010,11,11,30:09.9,45.75,26.68,143,2.9,Negligible,103   Q=A
11/12/2010,2010,11,12,47:20.3,45.24,25.3,3,2.1,Negligible,224   Q=D
11/12/2010,2010,11,12,17:06.6,45.29,25.17,16.5,2.1,Negligible,163   Q=B
11/12/2010,2010,11,12,03:52.7,45.17,26.06,4.3,2.1,Negligible,177   Q=A
11/12/2010,2010,11,12,21:18.5,46.07,22.75,7.6,2.2,Negligible,114   Q=A
11/13/2010,2010,11,13,27:02.0,45.36,26.91,15.2,2.1,Negligible,123   Q=A
11/13/2010,2010,11,13,27:31.0,45.47,24.59,11.6,2.1,Negligible,141   Q=A
11/13/2010,2010,11,13,28:35.5,45.94,26.4,66.8,2.4,Negligible,135   Q=A
11/14/2010,2010,11,14,35:49.0,45.48,22.55,2,2,Negligible,165   Q=A
11/14/2010,2010,11,14,14:09.7,45.41,22.52,2,2.1,Negligible,191   Q=C
11/14/2010,2010,11,14,34:37.7,45.41,27.09,8.4,2.1,Negligible,164   Q=A
11/14/2010,2010,11,14,24:20.3,45.43,26.97,26.5,2.6,Negligible,60   Q=A
11/14/2010,2010,11,14,03:54.9,45.68,26.55,103.1,3.1,Minor,45   Q=D
11/15/2010,2010,11,15,28:01.1,45.29,25.11,2.8,2,Negligible,137   Q=A
11/15/2010,2010,11,15,38:59.7,45.26,25.1,14.9,2.1,Negligible,152   Q=A
11/15/2010,2010,11,15,27:21.6,46.02,27.2,24.5,2.2,Negligible,164   Q=D
11/15/2010,2010,11,15,19:20.7,45.28,27.03,5.4,2.2,Negligible,118   Q=A
11/15/2010,2010,11,15,52:34.8,45.35,25.37,2,2.3,Negligible,169   Q=A
11/15/2010,2010,11,15,15:51.6,46.99,25.26,10,2.3,Negligible,165   Q=A
11/15/2010,2010,11,15,37:43.7,45.43,27.05,24.1,2.3,Negligible,122   Q=D
11/15/2010,2010,11,15,44:32.5,47.03,25.03,5,2.3,Negligible,167   Q=A
11/15/2010,2010,11,15,26:35.1,45.43,27.11,19.7,2.3,Negligible,140   Q=A
11/15/2010,2010,11,15,50:25.4,45.4,27.01,27.4,2.5,Negligible,119   Q=A
11/15/2010,2010,11,15,09:55.5,45.43,27.06,23.8,2.6,Negligible,123   Q=D
11/15/2010,2010,11,15,54:55.5,45.8,26.75,92.9,2.7,Negligible,128   Q=A
